subject,structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,original_mri_voxel_x,original_mri_voxel_z,original_mri_voxel_y,original_mri_world_x,original_mri_world_y,original_mri_world_z,template,gm_mask,gm_mask_file,remapped,original_mni_sym09c_x,original_mni_sym09c_y,original_mni_sym09c_z,alleninf_mni_sym09c_x,alleninf_mni_sym09c_y,alleninf_mni_sym09c_z,cic_mni_sym09c_x,cic_mni_sym09c_y,cic_mni_sym09c_z,gm_remapping_distance_original,gm_remapping_distance_alleninf,gm_remapping_distance_cic
H0351.2002,4142,14,4955,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",998472,146,97,102,-53.5,-12,-1,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-58.8715127308501,-27.8298782110578,-7.46368111352875,-61,-27,-9,-60.9312359712688,-25.5032796416454,-8.63471546770479,0,0.7594264547588984,0
H0351.2002,4145,20,4941,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",997850,44,81,136,48.5,-46,15,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,55.1553708101843,-68.1534733461104,15.2344090857704,52.5552067285318,-63.3889505421098,12.7534398247848,56.5737945344326,-63.6549634508301,16.3204453702498,0,0,0
H0351.2002,4031,12,5074,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",995242,117,41,79,-24.5,11,55,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-28.0103701022076,-1.58938786895989,58.2973295734993,-27.2934724215593,-4.99564992304424,57.7638441778355,-31.1961445587415,-2.26727347136019,57.4747082063859,0,0,0
H0351.2002,4226,16,5147,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",1011024,84,61,96,8.5,-6,35,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,11,-21,36,10.9403875151777,-24.9874387486267,37.6773871210359,9.51938188578663,-20.4753214795597,39.2987325044242,1.0597954652627655,0,0
H0351.2002,4227,16,5155,CX,CgGf-i,"cingulate gyrus, frontal part, right, inferior bank of gyrus",1011023,92,63,97,0.5,-7,33,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,2.25903482112432,-22.4563747054077,33.5438680449752,-1,-26,35,1.16475361224931,-20.7040407330611,35.969206499596,0,1.3095606441501173,0
H0351.2002,4101,22,5165,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",1011272,71,53,145,21.5,-55,43,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,25.3125084241913,-74.5610500696938,47.1634298739723,23.117493842334,-75.2715856602517,50.5768205131209,26.4039822777557,-76.303688131694,46.6698415110077,0,0,0
H0351.2002,4102,22,5173,CX,SPL-i,"superior parietal lobule, right, inferior bank of gyrus",1011271,67,67,146,25.5,-56,29,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,26.7307786453348,-76.5950418574624,31.7602277197712,25.8310766006504,-75.5549827054907,30.3144347422475,28.4462816304008,-74.3223720912827,32.9469460449969,0,0,0
H0351.2002,4092,16,5091,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",1010952,82,33,102,10.5,-12,63,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,13,-27,71,8,-25,69,11.9230135860457,-27.7067418904157,71.6180211632437,0.8887319940364281,2.129012658543642,0
H0351.2002,4095,16,5146,CX,PoG-pcs,"postcentral gyrus, right, bank of the posterior central sulcus",1010595,58,40,105,34.5,-15,56,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,39.2453974103074,-29.8912951728117,62.7784731467853,39,-35,62,42,-35,62,0,1.324882352697468,2.7682483966482128
H0351.2002,4109,16,5154,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",1010582,49,42,107,43.5,-17,54,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,50.4143003378706,-33.8182477497084,59.4758557114808,48.4651222704286,-36.0330957684865,60.3259858204636,50,-34,60,0,0,0.860311756739217
H0351.2002,4110,16,5162,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",1010558,48,49,109,44.5,-19,47,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,50.6958297332636,-37.6101537689291,51.073852749935,46.1617447991259,-36.6605359104107,52.1770459771302,51.7238659880612,-35.4893718341826,52.0501890553603,0,0,0
H0351.2002,4110,16,5170,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",1010573,48,51,109,44.5,-19,45,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,50,-38,49,46.1034776103285,-35.5573158189827,49.8395254386198,51.9950863604595,-35.2653918338242,49.6002316754649,0.7406972694756977,0,0
H0351.2002,4099,22,5110,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1011441,117,63,147,-24.5,-57,33,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-32,-76,37,-29.5242222411307,-77.171278496223,32.8782115881623,-28.9216738542575,-75.8424322023673,36.7989267709532,1.3646727100942613,0,0
H0351.2002,4121,22,5126,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1011355,108,69,145,-15.5,-55,27,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-17.5500385315053,-73.9785429297221,31.6258670913627,-18.2638992528879,-76.1500532487546,26.6206698816179,-15.8885479994592,-74.2849221822128,30.5343348234919,0,0,0
H0351.2002,4217,22,5150,CX,SOG-s,"superior occipital gyrus, right, superior bank of gyrus",1011531,50,71,148,42.5,-58,25,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,48.7676937052582,-79.4408468328782,30.1623617170142,51.1409728270761,-76.7819030875526,28.5706512422019,49.3672242005812,-76.7821961213722,28.6061482327082,0,0,0
H0351.2002,4196,22,5158,CX,LiG-pest,"lingual gyrus, right, peristriate",1011584,86,104,148,6.5,-58,-8,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,11.2823006683745,-81.5974170695954,-11.237726289501,10.4117263137867,-78.7173199476963,-15.928215767372,10.6135255302809,-77.9892854513947,-12.4387161845773,0,0,0
H0351.2002,4204,22,5174,CX,OTG-i,"occipito-temporal gyrus, right, inferior bank of gyrus",1011583,78,99,149,14.5,-59,-3,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,19,-82,-6,20.660072174791,-82.7806945471916,-10.2641458210966,17,-77,-7,0.9110509362550369,0,0.7388918197778589
H0351.2002,4211,22,5182,CX,IOG-i,"inferior occipital gyrus, right, inferior bank of gyrus",1011562,62,100,149,30.5,-59,-4,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,37,-79,-8,34,-77,-10,36.8525560044775,-76.7145365727871,-9.85466259246332,3.3607832964866526,1.2292519464741107,0
H0351.2002,4211,22,5095,CX,IOG-i,"inferior occipital gyrus, right, inferior bank of gyrus",1011563,60,101,149,32.5,-59,-5,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,38,-80,-8,36.7313225786397,-77.5071372022437,-11.3182198698174,38.6708241288588,-76.6883687060727,-11.2789058272685,1.4623185646882966,0,0
H0351.2002,4186,22,5103,CX,Cun-pest,"cuneus, left, peristriate",1011657,96,71,147,-3.5,-57,25,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-2.37904357801692,-75.6580077275713,29.7614151006164,-4.80317793230442,-77.4762667016037,24.9930577540372,-0.84031790443332,-77.6191250534122,27.5129051810196,0,0,0
H0351.2002,4187,22,5111,CX,Cun-str,"cuneus, left, striate",1011656,101,88,149,-8.5,-59,8,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-8.52941949017012,-80.2692629173497,10.0248726005989,-9.9308810533601,-82.6055270175198,5.42391134231155,-6.21512974228052,-80.0052548222918,8.29363571954779,0,0,0
H0351.2002,4288,12,5121,CX,Pu,"putamen, left",994822,115,83,90,-22.5,0,13,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-24,-13,6,-28,-16,8,-28,-16,8,3.1624574978147475,2.104821294900386,3.1496069562579385
H0351.2002,4295,12,5129,CX,GPe,"globus pallidus, external segment, left",994820,109,87,87,-16.5,3,9,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-17,-11,5,-17,-13,3,-17,-13,3,1.570531007115254,2.6239731407107345,1.8746704031903119
H0351.2002,4296,12,5137,CX,GPi,"globus pallidus, internal segment, left",994815,106,89,86,-13.5,4,7,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-14,-10,1,-15,-12,1,-14,-12,0,1.1468415416366682,1.6517905763700103,1.6737358074394586
H0351.2002,4099,20,5114,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",997833,121,43,134,-28.5,-44,53,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-31.0398143234376,-62.0789320183986,61.7335391357188,-31,-64,62,-34.8946078452995,-60.7451897526667,60.8151919497775,0,1.974643172814925,0
H0351.2002,4114,20,5130,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",997836,132,57,139,-39.5,-49,39,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-42.7477058426833,-70.7821541500265,41.855007499,-40.9817894095214,-72.3698911402014,41.5847599500791,-45.2573770689069,-67.3171227485924,41.5072258994064,0,0,0
H0351.2002,4149,14,5169,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1007967,135,108,104,-42.5,-14,-12,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-45.4584354375392,-30.9836081958096,-20.761291392354,-49,-31,-22,-47.2459636647003,-29.8792171543617,-22.0037446003199,0,1.1967250301440093,0
H0351.2002,4158,14,5177,CX,FuG-its,"fusiform gyrus, left, bank of the its",1007966,130,106,104,-37.5,-14,-10,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-40,-30,-19,-41.8544693908763,-31.0635342594209,-18.7207408964399,-41.1509258523093,-30.223185304871,-19.8997719031434,1.1249624089136518,0,0
H0351.2002,4159,14,5090,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",1008009,124,112,104,-31.5,-14,-16,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-33.1596284156864,-30.3549278158531,-25.0559994119319,-36.0171493118833,-31.07770807822,-25.8650159600667,-35.1443452401632,-30.1536378521795,-27.1541123779615,0,0,0
H0351.2002,4164,14,5145,CX,FuG-cos,"fusiform gyrus, right, bank of cos",1009765,64,113,94,28.5,-4,-17,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,33.9667130414652,-20.7689191053442,-26.5470725947842,36.129779504665,-20.489201428856,-28.1936112283114,36.1383025966951,-19.8760972730107,-27.4807721848771,0,0,0
H0351.2002,4247,14,5153,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",1009762,73,113,94,19.5,-4,-17,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,24,-20,-28,27.4832655293019,-19.9210258850801,-30.5285599641317,25,-20,-29,0.923214894795303,0,1.4050043845517457
H0351.2002,4143,16,5133,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1011800,147,101,118,-54.5,-28,-5,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-61.146998465915,-45.3478516537271,-8.8740441544541,-62.9322037067887,-45.8538823900874,-9.64478650325168,-61.1058132355083,-42.6066760507252,-11.0424577668875,0,0,0
H0351.2002,4149,16,5141,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1011809,133,105,116,-40.5,-26,-9,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-45.4414547007196,-43.9395207486396,-14.9495111609745,-48.5878450426098,-44.8401300123864,-17.5257903316348,-44.7701716745547,-42.2247123500131,-16.340210692857,0,0,0
H0351.2002,4151,16,5149,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1011802,147,105,118,-54.5,-28,-9,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-60.7456322440606,-46.3921090944445,-13.1081063717466,-63.9505674183301,-47.8194382631083,-14.0194391052966,-60.8320998207355,-43.3952989980253,-15.6551648196236,0,0,0
H0351.2002,4158,16,5157,CX,FuG-its,"fusiform gyrus, left, bank of the its",1011810,130,105,116,-37.5,-26,-9,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-41.5323013794956,-43.9928011776464,-15.1110151721116,-45.2425512247572,-44.6581072477751,-16.952235929626,-41.6230031214748,-42.4514605743833,-16.2147770988814,0,0,0
H0351.2002,4123,22,5094,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",1011288,86,56,144,6.5,-54,40,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,9,-73,43,7,-68,42,8,-74,43,1.8726732354937716,1.4372689000273653,0.7462607535817201
H0351.2002,4153,16,5101,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",1011564,55,106,111,37.5,-21,-10,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,44.1152460992376,-40.0282650368488,-17.00357625531,47.2827102468928,-39.8115857438429,-17.151018915902,47.7790190037869,-37.5178272728386,-18.5802551298029,0,0,0
H0351.2002,4162,16,5117,CX,FuG-its,"fusiform gyrus, right, bank of the its",1011529,58,107,111,34.5,-21,-11,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,40,-40,-19,44.334377263504,-40.0587332101696,-17.627514803776702,44.5340889944945,-38.6246196953725,-19.5392523809199,1.36259191290406,0,0
H0351.2002,4136,16,5172,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1011437,152,85,115,-59.5,-25,11,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-66.0629478655649,-40.7757269121948,7.60840359334762,-67.9807934303805,-40.4721384142583,6.04823447207351,-65.8825574446202,-40.7058121587419,9.05812392049756,0,0,0
H0351.2002,4142,16,5180,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1011433,155,90,116,-62.5,-26,6,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-69.9364292106327,-42.5660385188705,2.05021893799285,-71,-42,2,-69.1555606303564,-40.9264805134963,3.01469665921256,0,1.422657583752518,0
H0351.2002,4136,16,5093,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1011443,150,85,115,-57.5,-25,11,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-63.5895396594574,-40.4822407359533,7.63988592694571,-65.4008785750082,-40.2269008129379,5.95858099249163,-63.9099024805391,-41.120714420649,8.86342708095301,0,0,0
H0351.2002,4214,24,5159,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",1011996,101,71,161,-8.5,-71,25,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-8.2242941956879,-91.4813992375154,29.0998416947862,-8.5460739678266,-92.5172370024915,26.9083498531488,-8.0873247521158,-91.8879486445385,30.2049372265226,0,0,0
H0351.2002,4215,24,5167,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",1012002,110,76,163,-17.5,-73,20,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-20,-94,23,-17.5097810344668,-97.6199083563448,23.3217521430102,-17,-96,22,1.3846937189246236,0,0.6283209809181518
H0351.2002,4145,16,5148,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",1011308,40,92,111,52.5,-21,4,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,60.643597692498,-40.5106283843612,-1.21783204069571,62.9117297516862,-40.2690986781745,-1.38143150886105,62.4754280371399,-34.4789104837639,0.0673724519444698,0,0,0
H0351.2002,4170,16,5156,CX,TG,"transverse gyri, right",1011354,58,76,109,34.5,-19,20,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,41.2085157355066,-37.2227209466169,18.9107876116877,40.5380882978231,-35.310462699691,17.0846433237736,41.0423794091539,-33.8917458161606,17.9798413386032,0,0,0
H0351.2002,4139,16,5164,CX,STG-i,"superior temporal gyrus, right, inferior bank of gyrus",1011351,53,86,111,39.5,-21,10,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,47.5831214037613,-40.8335559385525,7.2670257204576,47.0979039933754,-38.9613405785762,6.40558449125534,48.8852198315928,-34.8145461457716,4.86900100419642,0,0,0
H0351.2002,4090,16,5108,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1011247,130,50,109,-37.5,-19,46,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-42.7969171505548,-30.6004055998693,50.0132113150575,-43.9544937555846,-31.0755786504116,48.4372052492347,-40.0972035794397,-34.0929346579826,52.7773896729279,0,0,0
H0351.2002,4106,16,5116,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",1011246,147,53,111,-54.5,-21,43,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-62.0348513680164,-35.5937439236014,47.4237290727637,-63.1924290203523,-35.7450561218668,47.3852001846131,-59.2988795009546,-36.2594516460073,50.5370424729807,0,0,0
H0351.2002,4135,16,5132,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1011244,154,69,114,-61.5,-24,27,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-68.449338255631,-38.2744081450085,27.9213080319544,-68,-39,26,-67.4222043741563,-41.2708485803259,27.5356799568473,0,1.2160847510712374,0
H0351.2002,4189,24,5096,CX,Cun-pest,"cuneus, right, peristriate",1012026,84,82,162,8.5,-72,14,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,9.78811074053037,-93.3894353296219,15.9018870719948,9.50883950369672,-93.9356206555534,13.3651716226807,11.6965532962911,-94.2271298666721,12.7773343382609,0,0,0
H0351.2002,4190,24,5104,CX,Cun-str,"cuneus, right, striate",1012025,95,89,161,-2.5,-71,7,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-2.34152971933035,-93.3893542396692,10.3336242054473,-1.20258134253619,-95.5078245730474,7.30006155217999,0.591742336782657,-91.8202995885881,5.99771666584642,0,0,0
H0351.2002,4196,24,5112,CX,LiG-pest,"lingual gyrus, right, peristriate",1012006,81,103,164,11.5,-74,-7,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,14.4590234302109,-96.1154699118545,-8.79100868199576,14.7704283933307,-95.7501584065295,-14.2331863362079,13.9329363986115,-92.8082185056254,-10.1663771335407,0,0,0
H0351.2002,4015,16,5171,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1011105,113,33,103,-20.5,-13,63,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-23.5316539655585,-28.0155500842495,70.7249898336725,-22.4040420603582,-27.3550725538421,71.1121163336488,-23.0676701531951,-27.6843959183557,70.5611300464391,0,0,0
H0351.2002,4088,16,5092,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1011124,122,32,103,-29.5,-13,64,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-33.2554551549647,-23.2250494202487,71.1978154629174,-31.8593657497104,-23.3510032054567,72.1913917999995,-33.2073363865845,-28.9196727779079,72.8754639012102,0,0,0
H0351.2002,4089,16,5100,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1011146,128,41,105,-35.5,-15,55,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-40.1907401931267,-28.1658485214738,61.336888351211996,-38.8393916628591,-28.554366218137,64.2436474936218,-38.3623323293025,-31.4110310741068,63.184390862824,0,0,0
H0351.2002,4186,24,5136,CX,Cun-pest,"cuneus, left, peristriate",1012033,106,86,161,-13.5,-71,10,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-15,-92,12,-14.5046303289486,-94.3863285690978,11.7397241761477,-10.6391084640669,-93.2263914499846,11.1031470418993,0.8927856136532563,0,0
H0351.2002,4194,24,5152,CX,LiG-str,"lingual gyrus, left, striate",1012031,105,96,165,-12.5,-75,0,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-14.7097172630888,-97.8721963998885,3.36077357912126,-12.4096783450064,-99.7016254285668,-1.5619888039272,-8.73264951778193,-96.1756324037918,-2.84895379936595,0,0,0
H0351.2002,4207,24,5160,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",1012030,125,91,166,-32.5,-76,5,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-34,-98,7,-30.5976523745272,-100.90149286491,3.20663075722427,-33.311346034127,-97.1591061070601,3.78380996288535,1.1540867191513087,0,0
H0351.2002,4208,24,5168,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",1012029,120,105,166,-27.5,-76,-9,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-28.6186129509268,-98.144698011779,-8.8935160143666,-25,-100,-16,-26.9746776627976,-96.5154524230609,-14.2836644952598,0,1.2471139059047833,0
H0351.2002,4074,16,5115,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",1011030,101,50,100,-8.5,-10,46,sym09c,AHRA,data/outputs/transformed_atlases/human_reference_atlas_annotation_full_on_sym09c_gm_mask.mnc,TRUE,-9.60945968360769,-24.9137806464816,50.4389428978804,-11,-27,52,-7.59801038559084,-24.1862045744623,48.8940637821731,0,1.117616231802079,0
